	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
122654	100022924	11/30/2017	12	1	1	 	Employee 6	Team 8	85,2	 	85,2	 	 	 	ok	 	ok	ok	 	,15
122664	100022927	6/27/2017	6	1	1	 	Employee 55	Team 11	16,2076923076923	 	16,2076923076923	 	 	 	ok	 	ok	ok	 	,15
122708	100022931	8/14/2017	8	1	1	 	Employee 24	Team 11	57,0888181818182	 	57,0888181818182	 	 	 	ok	 	not ok	ok	 	,15
122836	100022944	9/13/2017	9	1	1	 	Employee 6	Team 8	55,6225	 	56,2225	 	overdue	 	 	 	overdue	ok	9	,15
122877	100022945	10/12/2017	10	1	1	 	Employee 10	Team 9	59,748141025641	 	61,473141025641	 	 	 	ok	 	not ok	ok	 	,15
122937	100022951	7/20/2017	7	1	1	 	Employee 51	Team 2	58,525	 	60,74375	 	 	 	ok	 	ok	ok	 	,15
122977	100022954	6/9/2017	6	1	1	 	Employee 20	Team 13	74,7666666666667	 	74,7666666666667	 	overdue	 	 	 	overdue	ok	8	,15
123016	100022955	8/14/2017	8	1	1	 	Employee 7	Team 8	65,9204666666667	 	67,9582666666667	 	 	 	ok	 	ok	ok	 	,15
123027	100022955	12/4/2017	12	1	1	 	Employee 7	Team 8	65,9204666666667	 	65,9204666666667	 	 	 	ok	 	ok	ok	 	,15
123057	100022965	9/12/2017	9	1	1	 	Employee 15	Team 8	74,6961538461538	 	74,3910256410256	 	 	 	ok	 	ok	ok	 	,15
123064	100022965	12/5/2017	12	1	1	 	Employee 15	Team 8	76,7961538461539	 	87,2961538461538	 	 	 	ok	 	ok	ok	 	,15
123068	100022967	5/23/2017	5	1	1	 	Employee 20	Team 13	57,0344666666667	 	55,1778	 	 	 	ok	 	not ok	ok	 	,15
123097	100022971	10/12/2017	10	1	1	 	Employee 37	Team 6	49,652380952381	 	46,3857142857143	 	 	 	ok	 	ok	ok	 	,15
123169	100022977	10/12/2017	10	1	1	 	Employee 37	Team 6	76,4	 	79,025	 	 	 	ok	 	ok	ok	 	,15
123219	100022984	7/18/2017	7	1	1	 	Employee 23	Team 11	31,8595238095238	 	35,7095238095238	 	 	 	ok	 	ok	ok	 	,15
123356	100022995	5/17/2017	5	1	1	 	Employee 24	Team 11	66	 	66	 	 	 	ok	 	ok	ok	 	,15
123393	100022996	12/1/2017	12	1	1	 	Employee 56	Team 11	34,8214285714286	 	35,8714285714286	 	 	 	ok	 	ok	ok	 	,15
123460	100023000	11/7/2017	11	1	1	 	Employee 8	Team 9	54,7225	 	58,8752083333333	 	 	 	ok	 	ok	ok	 	,15
123634	100023017	7/19/2017	7	1	1	 	Employee 63	Team 12	62,956746031746	 	56,2609126984127	 	 	 	ok	 	ok	ok	 	,15
123672	100023022	7/19/2017	7	1	1	 	Employee 34	Team 6	78,35	 	81,54375	 	 	 	ok	 	ok	ok	 	,15
123679	100023022	8/30/2017	9	1	1	 	Employee 34	Team 6	78,35	 	78,35	 	overdue	 	 	 	overdue	ok	22	,15
123740	100023028	6/12/2017	6	1	1	 	Employee 23	Team 11	25,1439333333333	 	25,1439333333333	 	 	 	ok	 	ok	ok	 	,15
123791	100023038	5/15/2017	5	1	1	 	Employee 38	Team 6	61,1075	 	61,1075	 	 	 	ok	 	ok	ok	 	,15
123805	100023038	9/18/2017	9	1	1	 	Employee 38	Team 6	58,4130666666667	 	59,4319666666667	 	 	 	ok	 	ok	ok	 	,15
123819	100023038	12/18/2017	12	1	1	 	Employee 38	Team 6	73,6286666666666	 	73,7172666666667	 	 	 	ok	 	ok	ok	 	,15
123831	100023041	6/14/2017	6	1	1	 	Employee 20	Team 13	54,7883333333333	 	54,7883333333333	 	 	 	ok	 	ok	ok	 	,15
123853	100023044	10/3/2017	10	1	1	 	Employee 42	Team 1	69,15	 	69,15	 	overdue	 	 	 	overdue	ok	9	,15
123968	100023052	9/18/2017	9	1	1	 	Employee 59	Team 7	32,0633333333333	 	36,4810416666667	 	 	 	ok	 	ok	ok	 	,15
124001	100023056	6/14/2017	6	1	1	 	Employee 1	Team 10	25,0779761904762	 	31,5313571428571	 	 	 	ok	 	ok	ok	 	,15
124018	100023056	10/6/2017	10	1	1	 	Employee 1	Team 10	31,2990384615385	 	32,4128525641026	 	 	 	ok	 	ok	ok	 	,15
124028	100023056	12/7/2017	12	1	1	 	Employee 1	Team 10	29,3194487179487	 	30,1219487179487	 	 	 	ok	 	ok	ok	 	,15
124117	100023060	7/25/2017	7	1	1	 	Employee 64	Team 12	71,075	 	67,1178571428571	 	 	 	ok	 	ok	ok	 	,15
124194	100023066	11/7/2017	11	1	1	 	Employee 32	Team 10	56,6	 	56,6	 	 	 	ok	 	not ok	ok	 	,15
124259	100023074	7/31/2017	8	1	1	 	Employee 34	Team 6	94,175	 	94,175	 	overdue	 	 	 	overdue	ok	9	,15
124274	100023074	11/6/2017	11	1	1	 	Employee 34	Team 6	94,175	 	94,175	 	 	 	ok	 	not ok	ok	 	,15
124280	100023074	12/11/2017	12	1	1	 	Employee 34	Team 6	94,175	 	94,175	 	 	 	ok	 	not ok	ok	 	,15
124357	100023081	11/17/2017	11	1	1	 	Employee 51	Team 2	36,3380952380952	 	48,1904761904762	 	 	 	ok	 	ok	ok	 	,15
124371	100023082	6/22/2017	6	1	1	 	Employee 65	Team 12	53,7	 	53,7	 	 	 	ok	 	ok	ok	 	,15
124443	100023085	6/15/2017	6	1	1	 	Employee 21	Team 13	68,039	 	69,5504444444445	 	 	 	ok	 	ok	ok	 	,15
124454	100023085	9/14/2017	9	1	1	 	Employee 21	Team 13	70,1693333333333	 	70,1693333333333	 	 	 	ok	 	ok	ok	 	,15
124469	100023085	12/14/2017	12	1	1	 	Employee 21	Team 13	73,7122095238095	 	76,1215023809524	 	 	 	ok	 	ok	ok	 	,15
124514	100023088	12/1/2017	12	1	1	 	Employee 56	Team 11	54,0638	 	54,0638	 	 	 	ok	 	ok	ok	 	,15
124521	100023090	6/20/2017	6	1	1	 	Employee 72	Team 3	93,2653846153846	 	93,2653846153846	 	 	 	ok	 	not ok	ok	 	,15
124528	100023090	9/12/2017	9	1	1	 	Employee 72	Team 3	95,8153846153846	 	95,8153846153846	 	 	 	ok	 	ok	ok	 	,15
124579	100023093	8/15/2017	8	1	1	 	Employee 44	Team 1	71,2186424242424	 	71,2186424242424	 	 	 	ok	 	not ok	ok	 	,15
124593	100023094	8/8/2017	8	1	1	 	Employee 70	Team 3	68,925	 	68,925	 	 	 	ok	 	ok	ok	 	,15
124614	100023097	11/17/2017	11	1	1	 	Employee 59	Team 7	8,1512	 	43,7576888888889	 	 	 	ok	 	ok	ok	 	,15
124674	100023099	8/29/2017	9	1	1	 	Employee 25	Team 11	41,052380952381	 	41,052380952381	 	overdue	 	 	 	overdue	ok	16	,15
124710	100023102	5/15/2017	5	1	1	 	Employee 38	Team 6	77,342	 	77,342	 	 	 	ok	 	ok	ok	 	,15
124720	100023102	9/18/2017	9	1	1	 	Employee 38	Team 6	77,342	 	81,1075	 	 	 	ok	 	ok	ok	 	,15
124766	100023107	12/18/2017	12	1	1	 	Employee 38	Team 6	76,5	 	76,5	 	 	 	ok	 	ok	ok	 	,15
124768	100023108	5/11/2017	5	1	1	 	Employee 23	Team 11	26,1862666666667	 	26,1862666666667	 	 	 	ok	 	ok	ok	 	,15
124773	100023109	5/11/2017	5	1	1	 	Employee 23	Team 11	75,7	 	75,7	 	 	 	ok	 	ok	ok	 	,15
124784	100023109	9/14/2017	9	1	1	 	Employee 23	Team 11	86,5	 	86,5	 	 	 	ok	 	ok	ok	 	,15
124799	100023110	6/12/2017	6	1	1	 	Employee 34	Team 6	47,3761904761905	 	47,3761904761905	 	overdue	 	 	 	overdue	ok	8	,15
124849	100023112	10/9/2017	10	1	1	 	Employee 25	Team 11	39,0769230769231	 	39,0769230769231	 	overdue	 	 	 	overdue	ok	9	,15
124859	100023113	6/21/2017	6	1	1	 	Employee 7	Team 8	52,5158666666667	 	52,5158666666667	 	 	 	ok	 	ok	ok	 	,15
124954	100023121	5/9/2017	5	1	1	 	Employee 22	Team 13	56,6174666666667	 	56,6174666666667	 	 	 	ok	 	ok	ok	 	,15
124966	100023122	6/13/2017	6	1	1	 	Employee 3	Team 10	64,9547619047619	 	69,1547619047619	 	 	 	ok	 	ok	ok	 	,15
125033	100023125	5/4/2017	5	1	1	 	Employee 60	Team 7	68,4625	 	72,553125	 	overdue	 	 	 	overdue	ok	6	,15
125079	100023127	5/9/2017	5	1	1	 	Employee 22	Team 13	59,5934333333333	 	59,5934333333334	 	 	 	ok	 	ok	ok	 	,15
125094	100023127	11/8/2017	11	1	1	 	Employee 22	Team 13	42,9106333333333	 	46,8051	 	 	 	ok	 	ok	ok	 	,15
125139	100023132	6/19/2017	6	1	1	 	Employee 24	Team 11	61,0961538461538	 	61,0961538461538	 	 	 	ok	 	ok	ok	 	,15
125144	100023132	8/14/2017	8	1	1	 	Employee 24	Team 11	63,7961538461539	 	63,7961538461539	 	 	 	ok	 	ok	ok	 	,15
125196	100023135	12/5/2017	12	1	1	 	Employee 40	Team 6	7,42857142857143	 	7,42857142857143	 	 	 	ok	 	ok	ok	 	,15
125203	100023137	5/10/2017	5	1	1	 	Employee 72	Team 3	0	 	0	 	 	 	ok	 	ok	ok	 	,15
125213	100023140	6/15/2017	6	1	1	 	Employee 56	Team 11	62,4547619047619	 	62,4547619047619	 	 	 	ok	 	ok	ok	 	,15
125368	100023151	8/30/2017	9	1	1	 	Employee 66	Team 12	73,736	 	73,736	 	overdue	 	 	 	overdue	ok	23	,15
125378	100023151	11/8/2017	11	1	1	 	Employee 66	Team 12	73,736	 	73,736	 	 	 	ok	 	ok	ok	 	,15
125385	100023151	12/20/2017	12	1	1	 	Employee 66	Team 12	76,521	 	83,3136666666667	 	 	 	ok	 	ok	ok	 	,15
125395	100023152	6/20/2017	6	1	1	 	Employee 15	Team 8	36,4404761904762	 	36,1438095238095	 	 	 	ok	 	ok	ok	 	,15
125401	100023152	7/25/2017	7	1	1	 	Employee 15	Team 8	38,7217948717949	 	39,6748397435897	 	 	 	ok	 	ok	ok	 	,15
125409	100023152	9/12/2017	9	1	1	 	Employee 15	Team 8	42,8153846153846	 	42,6966666666667	 	 	 	ok	 	ok	ok	 	,15
125422	100023152	12/5/2017	12	1	1	 	Employee 15	Team 8	52,7467948717949	 	50,9201923076923	 	 	 	ok	 	ok	ok	 	,15
125432	100023154	7/20/2017	7	1	1	 	Employee 38	Team 6	78,3	 	77,4	 	 	 	ok	 	ok	ok	 	,15
125444	100023154	12/21/2017	12	1	1	 	Employee 38	Team 6	83,8	 	83,8	 	 	 	ok	 	ok	ok	 	,15
125591	100023166	6/9/2017	6	1	1	 	Employee 4	Team 10	61,3225	 	61,64125	 	 	 	ok	 	ok	ok	 	,15
125671	100023176	5/16/2017	5	1	1	 	Employee 42	Team 1	83,3279761904762	 	82,1613095238095	 	 	 	ok	 	ok	ok	 	,15
125689	100023176	9/12/2017	9	1	1	 	Employee 42	Team 1	79,0772435897436	 	83,0065384615385	 	 	 	ok	 	ok	ok	 	,15
125694	100023176	10/10/2017	10	1	1	 	Employee 42	Team 1	83,6083333333333	 	82,8740384615385	 	 	 	ok	 	ok	ok	 	,15
125702	100023176	11/28/2017	12	1	1	 	Employee 42	Team 1	84,3375	 	84,775	 	overdue	 	 	 	overdue	ok	16	,15
125846	100023187	10/12/2017	10	1	1	 	Employee 37	Team 6	71,2207333333333	 	71,2207333333333	 	 	 	ok	 	ok	ok	 	,15
125894	100023188	10/4/2017	10	1	1	 	Employee 5	Team 8	52,3068181818182	 	55,8068181818182	 	 	 	 	 	 	ok	 	,15
125907	100023188	11/15/2017	11	1	1	 	Employee 5	Team 8	59,3068181818182	 	44,4801136363637	 	 	 	 	 	 	ok	 	,15
125911	100023188	11/29/2017	12	1	1	 	Employee 5	Team 8	69,7568181818182	 	73,0955681818182	 	 	 	 	 	 	ok	 	,15
125941	100023191	6/22/2017	6	1	1	 	Employee 61	Team 7	0	 	46,5910666666667	 	 	 	ok	 	ok	ok	 	,15
125946	100023192	5/17/2017	5	1	1	 	Employee 62	Team 7	57,925	 	57,925	 	 	 	ok	 	ok	ok	 	,15
125953	100023192	6/28/2017	6	1	1	 	Employee 62	Team 7	57,6076923076923	 	58,6100961538462	 	 	 	ok	 	ok	ok	 	,15
125957	100023192	7/19/2017	7	1	1	 	Employee 62	Team 7	46,4	 	50,1358974358974	 	 	 	ok	 	ok	ok	 	,15
125962	100023192	8/16/2017	8	1	1	 	Employee 62	Team 7	46,4	 	46,4	 	 	 	ok	 	ok	ok	 	,15
125966	100023192	9/6/2017	9	1	1	 	Employee 62	Team 7	46,4	 	46,4	 	 	 	ok	 	ok	ok	 	,15
125973	100023192	10/18/2017	10	1	1	 	Employee 62	Team 7	56,9291666666667	 	56,9291666666667	 	 	 	ok	 	ok	ok	 	,15
125976	100023192	11/1/2017	11	1	1	 	Employee 62	Team 7	56,9291666666667	 	56,9291666666667	 	overdue	 	 	 	overdue	ok	15	,15
126020	100023195	12/15/2017	12	1	1	 	Employee 40	Team 6	67,5	 	59,6218888888889	 	 	 	ok	 	ok	ok	 	,15
126069	100023202	5/11/2017	5	1	1	 	Employee 7	Team 8	81,1190476190476	 	81,1190476190476	 	 	 	ok	 	ok	ok	 	,15
126079	100023202	7/13/2017	7	1	1	 	Employee 7	Team 8	79,1690476190476	 	82,0011904761905	 	 	 	ok	 	ok	ok	 	,15
126159	100023208	11/13/2017	11	1	1	 	Employee 4	Team 10	85,8115384615385	 	85,3865384615385	 	 	 	ok	 	ok	ok	 	,15
126167	100023209	5/23/2017	5	1	1	 	Employee 31	Team 10	43,5267857142857	 	47,189880952381	 	 	 	ok	 	ok	ok	 	,15
126228	100023213	6/20/2017	6	1	1	 	Employee 45	Team 4	78,2279761904762	 	76,3570436507937	 	 	 	ok	 	ok	ok	 	,15
126256	100023213	12/1/2017	12	1	1	 	Employee 45	Team 4	84,05	 	87,975	 	 	 	ok	 	not ok	ok	 	,15
126279	100023217	6/14/2017	6	1	1	 	Employee 41	Team 1	67,4913095238095	 	68,0015476190477	 	 	 	ok	 	ok	ok	 	,15
126288	100023217	8/9/2017	8	1	1	 	Employee 41	Team 1	74,33	 	74,33	 	 	 	ok	 	not ok	ok	 	,15
126299	100023217	10/18/2017	10	1	1	 	Employee 41	Team 1	74,33	 	74,33	 	 	 	ok	 	not ok	ok	 	,15
126307	100023217	12/6/2017	12	1	1	 	Employee 41	Team 1	68,675	 	82,0035714285714	 	 	 	ok	 	not ok	ok	 	,15
126344	100023219	9/7/2017	9	1	1	 	Employee 46	Team 4	90,72	 	90,72	 	 	 	ok	 	not ok	ok	 	,15
126375	100023221	6/13/2017	6	1	1	 	Employee 14	Team 8	77,8	 	77,8	 	 	 	ok	 	not ok	ok	 	,15
126384	100023221	8/8/2017	8	1	1	 	Employee 14	Team 8	67,9333333333333	 	79,3666666666666	 	 	 	ok	 	ok	ok	 	,15
126441	100023223	10/16/2017	10	1	1	 	Employee 51	Team 2	35,2857142857143	 	41,2095238095238	 	 	 	ok	 	ok	ok	 	,15
126458	100023224	7/24/2017	7	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
126463	100023224	9/18/2017	9	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
126467	100023224	10/30/2017	11	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	overdue	 	 	 	overdue	ok	15	,15
126471	100023224	12/11/2017	12	1	1	 	Employee 69	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
126486	100023227	7/21/2017	7	1	1	 	Employee 23	Team 11	74,25	 	74,25	 	 	 	ok	 	ok	ok	 	,15
126491	100023227	9/15/2017	9	1	1	 	Employee 23	Team 11	81	 	81	 	 	 	ok	 	ok	ok	 	,15
126532	100023229	10/10/2017	10	1	1	 	Employee 39	Team 6	71,775	 	69,91875	 	 	 	ok	 	ok	ok	 	,15
126591	100023232	10/9/2017	10	1	1	 	Employee 39	Team 6	42,8	 	42,8	 	 	 	ok	 	ok	ok	 	,15
126688	100023243	7/14/2017	7	1	1	 	Employee 57	Team 7	38,0508	 	53,5361333333334	 	 	 	ok	 	ok	ok	 	,15
126706	100023244	6/19/2017	6	1	1	 	Employee 15	Team 8	49,6938333333333	 	45,2899166666667	 	 	 	ok	 	ok	ok	 	,15
126727	100023245	12/12/2017	12	1	1	 	Employee 54	Team 2	73,8	 	73,8	 	 	 	ok	 	ok	ok	 	,15
126765	100023246	12/11/2017	12	1	1	 	Employee 14	Team 8	81,4	 	86,6	 	 	 	ok	 	ok	ok	 	,15
126835	100023251	6/21/2017	6	1	1	 	Employee 61	Team 7	0	 	37,2173076923077	 	 	 	ok	 	ok	ok	 	,15
127007	100023272	6/19/2017	6	1	1	 	Employee 57	Team 7	88,8	 	87,4666666666667	 	 	 	ok	 	ok	ok	 	,15
127021	100023272	9/11/2017	9	1	1	 	Employee 57	Team 7	85,64	 	87,64	 	 	 	ok	 	ok	ok	 	,15
127030	100023272	11/6/2017	11	1	1	 	Employee 57	Team 7	85,64	 	85,64	 	 	 	ok	 	ok	ok	 	,15
127036	100023272	12/11/2017	12	1	1	 	Employee 57	Team 7	83,84	 	84,59	 	 	 	ok	 	ok	ok	 	,15
127060	100023274	8/18/2017	8	1	1	 	Employee 42	Team 1	82,8875	 	82,4951923076923	 	 	 	ok	 	ok	ok	 	,15
127093	100023278	6/14/2017	6	1	1	 	Employee 37	Team 6	63	 	63	 	 	 	ok	 	ok	ok	 	,15
127176	100023298	6/19/2017	6	1	1	 	Employee 26	Team 5	16,125	 	16,125	 	 	 	ok	 	ok	ok	 	,15
127182	100023301	5/17/2017	5	1	1	 	Employee 69	Team 3	54,1807692307692	 	64,3403846153846	 	 	 	ok	 	ok	ok	 	,15
127195	100023301	11/1/2017	11	1	1	 	Employee 69	Team 3	70,85	 	70,85	 	overdue	 	 	 	overdue	ok	15	,15
127199	100023301	12/13/2017	12	1	1	 	Employee 69	Team 3	70,85	 	70,85	 	 	 	ok	 	ok	ok	 	,15
127219	100023302	8/30/2017	9	1	1	 	Employee 65	Team 12	32,975	 	32,975	 	overdue	 	 	 	overdue	ok	23	,15
127237	100023303	5/9/2017	5	1	1	 	Employee 22	Team 13	76,3307692307692	 	76,3307692307692	 	 	 	ok	 	ok	ok	 	,15
127277	100023309	7/20/2017	7	1	1	 	Employee 38	Team 6	65,3426	 	66,3024333333333	 	 	 	ok	 	ok	ok	 	,15
127302	100023311	5/12/2017	5	1	1	 	Employee 37	Team 6	72,7426666666667	 	72,7426666666667	 	 	 	ok	 	ok	ok	 	,15
127423	100023320	6/19/2017	6	1	1	 	Employee 23	Team 11	57,6546666666667	 	57,6546666666667	 	overdue	 	 	 	overdue	ok	8	,15
127429	100023320	7/20/2017	7	1	1	 	Employee 23	Team 11	78,3821428571429	 	78,3821428571429	 	 	 	ok	 	ok	ok	 	,15
127433	100023320	8/10/2017	8	1	1	 	Employee 23	Team 11	86,2964285714286	 	83,1464285714286	 	 	 	ok	 	ok	ok	 	,15
127451	100023320	11/30/2017	12	1	1	 	Employee 23	Team 11	84,0464285714286	 	84,0464285714286	 	overdue	 	 	 	overdue	ok	15	,15
127480	100023328	5/18/2017	5	1	1	 	Employee 24	Team 11	89,6634615384615	 	89,6634615384616	 	 	 	ok	 	ok	ok	 	,15
127499	100023328	9/13/2017	9	1	1	 	Employee 24	Team 11	76,325	 	76,325	 	overdue	 	 	 	overdue	ok	8	,15
127503	100023328	10/4/2017	10	1	1	 	Employee 24	Team 11	76,325	 	76,325	 	 	 	ok	 	ok	ok	 	,15
127527	100023330	6/14/2017	6	1	1	 	Employee 43	Team 1	68,645	 	68,651	 	 	 	ok	 	ok	ok	 	,15
127550	100023330	11/1/2017	11	1	1	 	Employee 43	Team 1	77,5291666666667	 	75,1958333333334	 	overdue	 	 	 	overdue	ok	9	,15
127556	100023330	12/6/2017	12	1	1	 	Employee 43	Team 1	70,5291666666667	 	70,5291666666667	 	 	 	ok	 	ok	ok	 	,15
127562	100023332	5/23/2017	5	1	1	 	Employee 4	Team 10	36,9	 	39,15	 	 	 	ok	 	ok	ok	 	,15
127599	100023335	9/19/2017	9	1	1	 	Employee 39	Team 6	64,3906666666667	 	64,3906666666667	 	 	 	ok	 	not ok	ok	 	,15
127603	100023335	11/2/2017	11	1	1	 	Employee 39	Team 6	63,674	 	63,674	 	 	 	ok	 	ok	ok	 	,15
127671	100023343	5/15/2017	5	1	1	 	Employee 49	Team 4	38,5853846153846	 	38,5853846153846	 	overdue	 	 	 	overdue	ok	8	,15
127699	100023344	9/13/2017	9	1	1	 	Employee 43	Team 1	85,85	 	85,85	 	overdue	 	 	 	overdue	ok	3	,15
127720	100023345	5/16/2017	5	1	1	 	Employee 46	Team 4	66,0134615384616	 	63,8163461538461	 	 	 	ok	 	ok	ok	 	,15
127742	100023345	10/3/2017	10	1	1	 	Employee 46	Team 4	71,784	 	79,144	 	overdue	 	 	 	overdue	ok	8	,15
127763	100023346	6/14/2017	6	1	1	 	Employee 21	Team 13	71,2019230769231	 	69,8814102564103	 	 	 	ok	 	ok	ok	 	,15
127825	100023374	11/8/2017	11	1	1	 	Employee 38	Team 6	37,5635	 	47,45275	 	 	 	ok	 	ok	ok	 	,15
127875	100023379	5/11/2017	5	1	1	 	Employee 46	Team 4	59,9351923076923	 	62,0472115384616	 	overdue	 	 	 	overdue	ok	8	,15
127885	100023379	7/13/2017	7	1	1	 	Employee 46	Team 4	36,2	 	46,903641025641	 	overdue	 	 	 	overdue	ok	9	,15
127895	100023379	9/7/2017	9	1	1	 	Employee 46	Team 4	84,8625	 	84,8625	 	 	 	ok	 	not ok	ok	 	,15
127906	100023379	11/16/2017	11	1	1	 	Employee 46	Team 4	86,3025	 	86,3025	 	 	 	ok	 	ok	ok	 	,15
127915	100023380	5/11/2017	5	1	1	 	Employee 46	Team 4	49,7536538461539	 	53,0026923076923	 	overdue	 	 	 	overdue	ok	8	,15
127965	100023381	6/20/2017	6	1	1	 	Employee 45	Team 4	90,8625	 	89,3408653846154	 	 	 	ok	 	ok	ok	 	,15
128198	100023398	6/14/2017	6	1	1	 	Employee 63	Team 12	45,9394230769231	 	47,7896634615385	 	 	 	ok	 	ok	ok	 	,15
128222	100023400	7/17/2017	7	1	1	 	Employee 48	Team 4	55,205	 	56,23	 	 	 	ok	 	ok	ok	 	,15
128233	100023400	9/18/2017	9	1	1	 	Employee 48	Team 4	59,1425	 	59,1425	 	 	 	ok	 	ok	ok	 	,15
128246	100023400	12/11/2017	12	1	1	 	Employee 48	Team 4	65,6	 	65,2875	 	 	 	ok	 	ok	ok	 	,15
128252	100023401	6/21/2017	6	1	1	 	Employee 68	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
128257	100023401	8/23/2017	8	1	1	 	Employee 68	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
128264	100023401	11/15/2017	11	1	1	 	Employee 68	Team 3	7,08909090909091	 	7,08909090909091	 	 	 	ok	 	ok	ok	 	,15
128277	100023402	8/14/2017	8	1	1	 	Employee 69	Team 3	78,8807692307692	 	82,2807692307693	 	 	 	ok	 	ok	ok	 	,15
128282	100023402	10/9/2017	10	1	1	 	Employee 69	Team 3	90,7807692307692	 	90,7807692307692	 	overdue	 	 	 	overdue	ok	9	,15
128319	100023403	11/28/2017	12	1	1	 	Employee 10	Team 9	92,1291666666667	 	90,7125	 	overdue	 	 	 	overdue	ok	9	,15
128325	100023404	5/10/2017	5	1	1	 	Employee 70	Team 3	57,785	 	57,785	 	 	 	ok	 	ok	ok	 	,15
128379	100023410	5/17/2017	5	1	1	 	Employee 48	Team 4	43,6041666666667	 	41,125	 	 	 	ok	 	ok	ok	 	,15
128393	100023410	8/16/2017	8	1	1	 	Employee 48	Team 4	47,2791666666667	 	39,9875	 	 	 	ok	 	ok	ok	 	,15
128525	100023416	7/20/2017	7	1	1	 	Employee 35	Team 6	65,9357142857143	 	67,3357142857143	 	 	 	ok	 	ok	ok	 	,15
128572	100023418	7/31/2017	8	1	1	 	Employee 34	Team 6	79,1690476190476	 	79,1690476190476	 	overdue	 	 	 	overdue	ok	9	,15
128660	100023425	5/9/2017	5	1	1	 	Employee 22	Team 13	68,3126666666667	 	68,3126666666667	 	 	 	ok	 	ok	ok	 	,15
128685	100023426	8/17/2017	8	1	1	 	Employee 22	Team 13	65,0423333333333	 	65,0423333333333	 	 	 	ok	 	ok	ok	 	,15
128688	100023426	9/14/2017	9	1	1	 	Employee 22	Team 13	65,0423333333333	 	64,8946666666667	 	 	 	ok	 	ok	ok	 	,15
128794	100023436	7/14/2017	7	1	1	 	Employee 39	Team 6	67,6333333333333	 	65,0761904761905	 	 	 	ok	 	ok	ok	 	,15
128811	100023436	11/2/2017	11	1	1	 	Employee 39	Team 6	77,5	 	76,1	 	 	 	ok	 	ok	ok	 	,15
128873	100023443	6/20/2017	6	1	1	 	Employee 9	Team 9	48,6513333333333	 	48,6513333333333	 	 	 	ok	 	ok	ok	 	,15
128911	100023448	6/13/2017	6	1	1	 	Employee 38	Team 6	62,912	 	62,912	 	 	 	ok	 	ok	ok	 	,15
128934	100023449	6/16/2017	6	1	1	 	Employee 47	Team 4	56,4591666666667	 	56,9258333333333	 	 	 	ok	 	not ok	ok	 	,15
128970	100023450	6/12/2017	6	1	1	 	Employee 64	Team 12	91,6833333333334	 	90,1833333333333	 	 	 	ok	 	ok	ok	 	,15
128985	100023450	9/11/2017	9	1	1	 	Employee 64	Team 12	90,275	 	88,1083333333333	 	 	 	ok	 	ok	ok	 	,15
128999	100023450	12/4/2017	12	1	1	 	Employee 64	Team 12	91,9	 	91,9	 	 	 	ok	 	ok	ok	 	,15
129004	100023451	5/10/2017	5	1	1	 	Employee 23	Team 11	58,5	 	58,5	 	 	 	ok	 	ok	ok	 	,15
129031	100023454	9/15/2017	9	1	1	 	Employee 21	Team 13	42,7381714285714	 	41,6772190476191	 	 	 	ok	 	ok	ok	 	,15
129044	100023454	12/15/2017	12	1	1	 	Employee 21	Team 13	42,7381714285714	 	49,7404285714286	 	 	 	ok	 	ok	ok	 	,15
129109	100023456	10/17/2017	10	1	1	 	Employee 24	Team 11	29,49	 	29,49	 	 	 	ok	 	ok	ok	 	,15
129123	100023458	5/15/2017	5	1	1	 	Employee 49	Team 4	20,925	 	20,925	 	overdue	 	 	 	overdue	ok	8	,15
129165	100023460	12/19/2017	12	1	1	 	Employee 16	Team 8	71,2460317460317	 	71,2460317460318	 	 	 	ok	 	ok	ok	 	,15
129181	100023462	6/23/2017	6	1	1	 	Employee 16	Team 8	95,8692307692308	 	95,8692307692308	 	 	 	ok	 	ok	ok	 	,15
129207	100023462	12/19/2017	12	1	1	 	Employee 16	Team 8	90,0829365079365	 	89,5204365079365	 	 	 	ok	 	not ok	ok	 	,15
129246	100023464	6/15/2017	6	1	1	 	Employee 55	Team 11	8,73076923076923	 	9,10408653846154	 	 	 	ok	 	ok	ok	 	,15
129257	100023465	6/21/2017	6	1	1	 	Employee 25	Team 11	49,4791923076923	 	49,1791923076923	 	 	 	ok	 	not ok	ok	 	,15
129270	100023465	9/13/2017	9	1	1	 	Employee 25	Team 11	45,6381666666667	 	45,6381666666667	 	overdue	 	 	 	overdue	ok	8	,15
